"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","p_adj"
"GO:0015294",0.147218913986385,1,3,3,"solute:monoatomic cation symporter activity","MF",1
"GO:0043274",0.147659521996115,1,3,3,"phospholipase binding","MF",1
"GO:0016849",0.147834207401356,1,3,3,"phosphorus-oxygen lyase activity","MF",1
"GO:0005164",0.148007992543568,1,3,3,"tumor necrosis factor receptor binding","MF",1
"GO:0070273",0.148220888430261,1,3,3,"phosphatidylinositol-4-phosphate binding","MF",1
"GO:0043539",0.148873283069288,1,3,3,"protein serine/threonine kinase activator activity","MF",1
"GO:0005272",0.149005784974519,1,3,3,"sodium channel activity","MF",1
"GO:0099094",0.149005784974519,1,3,3,"ligand-gated monoatomic cation channel activity","MF",1
"GO:0005160",0.149235657611424,1,3,3,"transforming growth factor beta receptor binding","MF",1
"GO:0004197",0.15040050491999,1,3,3,"cysteine-type endopeptidase activity","MF",1
"GO:0008443",0.151171656643521,1,3,3,"phosphofructokinase activity","MF",1
