"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","p_adj"
"GO:0002700",0.00753441476091974,0.99889136656148,13,15,"regulation of production of molecular mediator of immune response","BP",1
"GO:0030509",0.0114220808703495,1,7,7,"BMP signaling pathway","BP",1
"GO:0071772",0.0114220808703495,1,7,7,"response to BMP","BP",1
"GO:0071773",0.0114220808703495,1,7,7,"cellular response to BMP stimulus","BP",1
"GO:0019218",0.0120948340707173,1,7,7,"regulation of steroid metabolic process","BP",1
"GO:0042632",0.0124247243395945,1,7,7,"cholesterol homeostasis","BP",1
"GO:0055092",0.0124247243395945,1,7,7,"sterol homeostasis","BP",1
"GO:0044409",0.0127918680145183,1,7,7,"entry into host","BP",1
"GO:0046718",0.0127918680145183,1,7,7,"viral entry into host cell","BP",1
"GO:0007179",0.0189743611049527,0.996829455850538,11,13,"transforming growth factor beta receptor signaling pathway","BP",1
"GO:0097581",0.0214950829790668,1,6,6,"lamellipodium organization","BP",1
"GO:0030168",0.0215329558296708,1,6,6,"platelet activation","BP",1
"GO:0030510",0.0217498237788343,1,6,6,"regulation of BMP signaling pathway","BP",1
"GO:0007155",0.0225795515039873,0.987700966144132,50,77,"cell adhesion","BP",1
"GO:0006066",0.0227244513035684,0.992205692989971,20,27,"alcohol metabolic process","BP",1
"GO:0046890",0.0229119645831061,1,6,6,"regulation of lipid biosynthetic process","BP",1
"GO:1901135",0.0253338897147047,0.986461517848733,46,70,"carbohydrate derivative metabolic process","BP",1
"GO:0007178",0.0277250742264957,0.992591799673452,14,18,"transmembrane receptor protein serine/threonine kinase signaling pathway","BP",1
"GO:1901615",0.0356832438761039,0.984540196168621,25,36,"organic hydroxy compound metabolic process","BP",1
"GO:0051090",0.0368291737614847,0.98511220566819,22,31,"regulation of DNA-binding transcription factor activity","BP",1
"GO:0030032",0.0407880192535642,1,5,5,"lamellipodium assembly","BP",1
"GO:0090287",0.0413269001634655,0.988282961945827,13,17,"regulation of cellular response to growth factor stimulus","BP",1
"GO:0035107",0.0416000412564316,1,5,5,"appendage morphogenesis","BP",1
"GO:0035108",0.0416000412564316,1,5,5,"limb morphogenesis","BP",1
"GO:0050435",0.0416671629225339,1,5,5,"amyloid-beta metabolic process","BP",1
"GO:0046686",0.0424046220725102,1,5,5,"response to cadmium ion","BP",1
"GO:0061082",0.0424825692624657,1,5,5,"myeloid leukocyte cytokine production","BP",1
"GO:0034204",0.0430502213488452,1,5,5,"lipid translocation","BP",1
"GO:0097035",0.0430502213488452,1,5,5,"regulation of membrane lipid distribution","BP",1
"GO:0015914",0.0433757458757097,1,5,5,"phospholipid transport","BP",1
"GO:0060021",0.0438158127598812,1,5,5,"roof of mouth development","BP",1
"GO:0002637",0.0438249689079191,1,5,5,"regulation of immunoglobulin production","BP",1
"GO:0070918",0.0439575159733549,1,5,5,"regulatory ncRNA processing","BP",1
"GO:0008299",0.0440726943596353,1,5,5,"isoprenoid biosynthetic process","BP",1
"GO:0014014",0.0442061067918871,1,5,5,"negative regulation of gliogenesis","BP",1
"GO:0032613",0.0451096660549663,1,5,5,"interleukin-10 production","BP",1
"GO:0032653",0.0451096660549663,1,5,5,"regulation of interleukin-10 production","BP",1
"GO:0032733",0.0451096660549663,1,5,5,"positive regulation of interleukin-10 production","BP",1
"GO:0090092",0.0452847553243445,0.988848628762684,11,14,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP",1
"GO:0032989",0.0455017767300959,0.979738845230981,24,35,"cellular component morphogenesis","BP",1
"GO:0045685",0.0458063756243535,1,5,5,"regulation of glial cell differentiation","BP",1
"GO:0006022",0.046012856201262,1,5,5,"aminoglycan metabolic process","BP",1
"GO:0071559",0.0466861782958988,0.988423516058424,11,14,"response to transforming growth factor beta","BP",1
"GO:0071560",0.0466861782958988,0.988423516058424,11,14,"cellular response to transforming growth factor beta stimulus","BP",1
"GO:0048006",0.0480037249767439,1,5,5,"antigen processing and presentation, endogenous lipid antigen via MHC class Ib","BP",1
"GO:0017015",0.0490870514525672,0.990370332114347,9,11,"regulation of transforming growth factor beta receptor signaling pathway","BP",1
"GO:1903844",0.0490870514525672,0.990370332114347,9,11,"regulation of cellular response to transforming growth factor beta stimulus","BP",1
"GO:0034446",0.0492283503542334,0.994013757311082,7,8,"substrate adhesion-dependent cell spreading","BP",1
"GO:0010810",0.0495699824490174,0.990250854894688,9,11,"regulation of cell-substrate adhesion","BP",1
"GO:0010565",0.0523480894219247,0.993513587620869,7,8,"regulation of cellular ketone metabolic process","BP",1
"GO:0055088",0.0525546911570401,0.993480087290171,7,8,"lipid homeostasis","BP",1
"GO:0006575",0.0527214028827515,0.993453021271556,7,8,"cellular modified amino acid metabolic process","BP",1
"GO:0014013",0.0536182856958856,0.993306893617126,7,8,"regulation of gliogenesis","BP",1
"GO:0044000",0.0537438357823576,0.99328636862475,7,8,"movement in host","BP",1
"GO:0045185",0.0541859799037243,0.993213951639263,7,8,"maintenance of protein location","BP",1
"GO:0002703",0.0554345359486885,0.979926539638172,16,22,"regulation of leukocyte mediated immunity","BP",1
"GO:0051962",0.0563595477156646,0.981236491452972,14,19,"positive regulation of nervous system development","BP",1
"GO:0042221",0.0566283845690446,0.959625046577765,117,199,"response to chemical","BP",1
"GO:0070663",0.0636104454337409,0.980607042868328,12,16,"regulation of leukocyte proliferation","BP",1
"GO:0007423",0.0639552178655233,0.980478243624078,12,16,"sensory organ development","BP",1
"GO:0019216",0.0657571614309621,0.979802154453406,12,16,"regulation of lipid metabolic process","BP",1
"GO:0042886",0.065937192042574,0.979734338921321,12,16,"amide transport","BP",1
"GO:0044281",0.0670937660637195,0.955338200277772,71,117,"small molecule metabolic process","BP",1
"GO:0030029",0.0678371430224282,0.965683501632543,27,41,"actin filament-based process","BP",1
"GO:0030036",0.0678371430224282,0.965683501632543,27,41,"actin cytoskeleton organization","BP",1
"GO:0043122",0.0685821057953742,0.978732481284921,12,16,"regulation of canonical NF-kappaB signal transduction","BP",1
"GO:0048545",0.0690462005207722,0.978555625705335,12,16,"response to steroid hormone","BP",1
"GO:0033500",0.0713672180855235,0.980889592022657,10,13,"carbohydrate homeostasis","BP",1
"GO:0042593",0.0713672180855235,0.980889592022657,10,13,"glucose homeostasis","BP",1
"GO:0048598",0.0717828445889135,0.97302737548993,15,21,"embryonic morphogenesis","BP",1
"GO:0050768",0.0725555037446263,0.980489619857549,10,13,"negative regulation of neurogenesis","BP",1
"GO:0051961",0.0725555037446263,0.980489619857549,10,13,"negative regulation of nervous system development","BP",1
"GO:0034109",0.0775218562193047,1,4,4,"homotypic cell-cell adhesion","BP",1
"GO:0070527",0.0775218562193047,1,4,4,"platelet aggregation","BP",1
"GO:2001233",0.0783891158974017,0.97001573276771,15,21,"regulation of apoptotic signaling pathway","BP",1
"GO:0043433",0.0784883935422119,0.978463888540391,10,13,"negative regulation of DNA-binding transcription factor activity","BP",1
"GO:0050772",0.0785648576168515,1,4,4,"positive regulation of axonogenesis","BP",1
"GO:0038093",0.0786060626523723,1,4,4,"Fc receptor signaling pathway","BP",1
"GO:0030514",0.078617473978644,1,4,4,"negative regulation of BMP signaling pathway","BP",1
"GO:0034103",0.0787058454674964,1,4,4,"regulation of tissue remodeling","BP",1
"GO:0051965",0.0787097406372171,1,4,4,"positive regulation of synapse assembly","BP",1
"GO:1901890",0.0787097406372171,1,4,4,"positive regulation of cell junction assembly","BP",1
"GO:0005975",0.0788641518267552,0.956983381347913,31,48,"carbohydrate metabolic process","BP",1
"GO:0030326",0.0790482758900373,1,4,4,"embryonic limb morphogenesis","BP",1
"GO:0035113",0.0790482758900373,1,4,4,"embryonic appendage morphogenesis","BP",1
"GO:0018210",0.0793077609733565,1,4,4,"peptidyl-threonine modification","BP",1
"GO:0045058",0.0796619887024293,1,4,4,"T cell selection","BP",1
"GO:0045576",0.0797179195583099,0.982733660966876,8,10,"mast cell activation","BP",1
"GO:1902895",0.0803277371872391,1,4,4,"positive regulation of miRNA transcription","BP",1
"GO:0061081",0.0803298983611752,1,4,4,"positive regulation of myeloid leukocyte cytokine production involved in immune response","BP",1
"GO:0045833",0.0805848667313484,1,4,4,"negative regulation of lipid metabolic process","BP",1
"GO:0032507",0.0806244707497196,1,4,4,"maintenance of protein location in cell","BP",1
"GO:0016114",0.0812322265688271,1,4,4,"terpenoid biosynthetic process","BP",1
"GO:0050810",0.0813118792932451,1,4,4,"regulation of steroid biosynthetic process","BP",1
"GO:0051960",0.081616233386528,0.960791527480668,22,33,"regulation of nervous system development","BP",1
"GO:0002702",0.0816421830378757,0.982191602161536,8,10,"positive regulation of production of molecular mediator of immune response","BP",1
"GO:0046835",0.0823874330023661,1,4,4,"carbohydrate phosphorylation","BP",1
"GO:0032570",0.08292631810413,1,4,4,"response to progesterone","BP",1
"GO:0002367",0.0830019879644371,0.981805876877279,8,10,"cytokine production involved in immune response","BP",1
"GO:0002718",0.0830019879644371,0.981805876877279,8,10,"regulation of cytokine production involved in immune response","BP",1
"GO:0002706",0.0830699657571648,0.976867513654255,10,13,"regulation of lymphocyte mediated immunity","BP",1
"GO:1900024",0.0833308479590702,0.988590760616391,6,7,"regulation of substrate adhesion-dependent cell spreading","BP",1
"GO:0019637",0.0838001261051346,0.949375670424252,42,67,"organophosphate metabolic process","BP",1
"GO:0045686",0.0839675306838594,1,4,4,"negative regulation of glial cell differentiation","BP",1
"GO:0010927",0.0844908020257971,1,4,4,"cellular component assembly involved in morphogenesis","BP",1
"GO:0048736",0.0846903882312977,0.988337687902985,6,7,"appendage development","BP",1
"GO:0060173",0.0846903882312977,0.988337687902985,6,7,"limb development","BP",1
"GO:0034198",0.0856712261158302,1,4,4,"cellular response to amino acid starvation","BP",1
"GO:1990928",0.0856712261158302,1,4,4,"response to amino acid starvation","BP",1
"GO:0002440",0.0858772577091625,0.96923213438852,13,18,"production of molecular mediator of immune response","BP",1
"GO:0032760",0.0858895745127694,0.988113064246033,6,7,"positive regulation of tumor necrosis factor production","BP",1
"GO:1903557",0.0858895745127694,0.988113064246033,6,7,"positive regulation of tumor necrosis factor superfamily cytokine production","BP",1
"GO:0007043",0.0861233888468374,0.988069115313702,6,7,"cell-cell junction assembly","BP",1
"GO:0097435",0.086966923449081,0.952817252416137,29,45,"supramolecular fiber organization","BP",1
"GO:2001235",0.0879265277808243,0.980390682689173,8,10,"positive regulation of apoptotic signaling pathway","BP",1
"GO:0045639",0.0885734458783227,1,4,4,"positive regulation of myeloid cell differentiation","BP",1
"GO:0030225",0.0887350377342898,1,4,4,"macrophage differentiation","BP",1
"GO:2001236",0.0889555221180711,0.987532844027362,6,7,"regulation of extrinsic apoptotic signaling pathway","BP",1
"GO:0015748",0.0906420428944784,0.987210067505532,6,7,"organophosphate ester transport","BP",1
"GO:0001822",0.0912796676958148,0.970316428998248,11,15,"kidney development","BP",1
"GO:0072001",0.0912796676958148,0.970316428998248,11,15,"renal system development","BP",1
"GO:0048858",0.0920986020065391,0.95642444085775,20,30,"cell projection morphogenesis","BP",1
"GO:0120039",0.0920986020065391,0.95642444085775,20,30,"plasma membrane bounded cell projection morphogenesis","BP",1
"GO:0061564",0.0938071106848281,0.963248194383629,14,20,"axon development","BP",1
"GO:0031589",0.0944006003014192,0.962965227591123,14,20,"cell-substrate adhesion","BP",1
"GO:1990845",0.0946093467303209,0.968958327132731,11,15,"adaptive thermogenesis","BP",1
"GO:0050767",0.0956765701239048,0.95442492925393,20,30,"regulation of neurogenesis","BP",1
"GO:0007015",0.095755952166048,0.95438038738566,20,30,"actin filament organization","BP",1
"GO:0015833",0.0967225552092218,0.968089073029203,11,15,"peptide transport","BP",1
"GO:0001913",0.0983308166139536,0.985706522507819,6,7,"T cell mediated cytotoxicity","BP",1
"GO:0001914",0.0983308166139536,0.985706522507819,6,7,"regulation of T cell mediated cytotoxicity","BP",1
"GO:0001916",0.0983308166139536,0.985706522507819,6,7,"positive regulation of T cell mediated cytotoxicity","BP",1
"GO:0032880",0.0988905429529915,0.943810129537307,31,49,"regulation of protein localization","BP",1
"GO:1902652",0.100606445523857,0.966476834415834,11,15,"secondary alcohol metabolic process","BP",1
"GO:0002697",0.100987916476481,0.948493798399228,23,35,"regulation of immune effector process","BP",1
"GO:0005996",0.102857490197081,0.950364640538034,20,30,"monosaccharide metabolic process","BP",1
"GO:0008202",0.104522089769627,0.958070730724324,14,20,"steroid metabolic process","BP",1
"Other",0.104532976149072,0.940910132897883,30,47,NA,NA,1
"GO:0032990",0.104684724783786,0.947911467262193,21,32,"cell part morphogenesis","BP",1
"GO:0007154",0.105803456991462,0.918464104978876,159,280,"cell communication","BP",1
"GO:0060341",0.106548255151268,0.938070665488336,32,51,"regulation of cellular localization","BP",1
"GO:0023052",0.107981896470403,0.916622469835957,160,282,"signaling","BP",1
"GO:0001654",0.109111209100039,0.968114649043181,9,12,"eye development","BP",1
"GO:0043010",0.109111209100039,0.968114649043181,9,12,"camera-type eye development","BP",1
"GO:0048880",0.109111209100039,0.968114649043181,9,12,"sensory system development","BP",1
"GO:0150063",0.109111209100039,0.968114649043181,9,12,"visual system development","BP",1
"GO:0050796",0.109276222075968,0.968052564534245,9,12,"regulation of insulin secretion","BP",1
"GO:0097191",0.112492136975441,0.966836274737508,9,12,"extrinsic apoptotic signaling pathway","BP",1
"GO:0007507",0.117382846704013,0.955501874931976,12,17,"heart development","BP",1
"GO:0072331",0.117549296894605,0.955423261400479,12,17,"signal transduction by p53 class mediator","BP",1
"GO:0050777",0.118655373108983,0.954900041141559,12,17,"negative regulation of immune response","BP",1
"GO:0006090",0.11995681925152,0.954282568422145,12,17,"pyruvate metabolic process","BP",1
"GO:0044282",0.120874867471731,0.947176062483626,15,22,"small molecule catabolic process","BP",1
"GO:0007596",0.121022896588091,0.971240789310621,7,9,"blood coagulation","BP",1
"GO:0050817",0.121022896588091,0.971240789310621,7,9,"coagulation","BP",1
"GO:0048812",0.121235197234869,0.940166049676508,19,29,"neuron projection morphogenesis","BP",1
"GO:0035556",0.121940567488036,0.91048218271112,90,155,"intracellular signal transduction","BP",1
"GO:0002824",0.122301100952949,0.96305301867666,9,12,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP",1
"GO:0050770",0.122985782318391,0.970614478917204,7,9,"regulation of axonogenesis","BP",1
"GO:0032418",0.123075689840979,0.970585694691884,7,9,"lysosome localization","BP",1
"GO:1990849",0.123075689840979,0.970585694691884,7,9,"vacuolar localization","BP",1
"GO:0002448",0.124878233407388,0.970006818612165,7,9,"mast cell mediated immunity","BP",1
"GO:0003007",0.124954477598419,0.969982258394348,7,9,"heart morphogenesis","BP",1
"GO:0042180",0.126690036137055,0.969421551482618,7,9,"cellular ketone metabolic process","BP",1
"GO:0006720",0.127667596616128,0.969104351503295,7,9,"isoprenoid metabolic process","BP",1
"GO:0051701",0.129411847113379,0.968535913411371,7,9,"biological process involved in interaction with host","BP",1
"GO:0045824",0.130043288644656,0.968329355339592,7,9,"negative regulation of innate immune response","BP",1
"GO:0009628",0.131258117685525,0.915380829298439,42,69,"response to abiotic stimulus","BP",1
"GO:0071383",0.131277857151281,0.967924312624328,7,9,"cellular response to steroid hormone stimulus","BP",1
"GO:0032944",0.131430503244212,0.953999409063189,10,14,"regulation of mononuclear cell proliferation","BP",1
"GO:0071363",0.132646363939935,0.931599350312982,20,31,"cellular response to growth factor stimulus","BP",1
"GO:0007399",0.132852182005821,0.905847609528302,67,114,"nervous system development","BP",1
"GO:0021782",0.1328969392428,0.967390738055873,7,9,"glial cell development","BP",1
"GO:0070665",0.134720298209311,0.952522701678995,10,14,"positive regulation of leukocyte proliferation","BP",1
"GO:0046883",0.135355618812222,0.952236124672466,10,14,"regulation of hormone secretion","BP",1
"GO:0006839",0.13561628199883,0.96648851558704,7,9,"mitochondrial transport","BP",1
"GO:0001659",0.13645755295834,0.95173800194051,10,14,"temperature homeostasis","BP",1
"GO:0106106",0.13645755295834,0.95173800194051,10,14,"cold-induced thermogenesis","BP",1
"GO:0120161",0.13645755295834,0.95173800194051,10,14,"regulation of cold-induced thermogenesis","BP",1
"GO:0031343",0.139156934902241,0.965302482389505,7,9,"positive regulation of cell killing","BP",1
"GO:0043524",0.139179240322252,0.950501893603999,10,14,"negative regulation of neuron apoptotic process","BP",1
"GO:0002709",0.139234440007542,0.965276377408384,7,9,"regulation of T cell mediated immunity","BP",1
"GO:0002790",0.13930254471693,0.950445698045638,10,14,"peptide secretion","BP",1
"GO:0002791",0.13930254471693,0.950445698045638,10,14,"regulation of peptide secretion","BP",1
"GO:0090087",0.13930254471693,0.950445698045638,10,14,"regulation of peptide transport","BP",1
"GO:0048771",0.139508866006634,0.978111016720014,5,6,"tissue remodeling","BP",1
"GO:0090288",0.139543120731399,0.978103347867527,5,6,"negative regulation of cellular response to growth factor stimulus","BP",1
"GO:0001764",0.140577945453397,0.977871224409183,5,6,"neuron migration","BP",1
"GO:0003205",0.140823971252323,0.977815909846992,5,6,"cardiac chamber development","BP",1
"GO:0003231",0.140823971252323,0.977815909846992,5,6,"cardiac ventricle development","BP",1
"GO:0032715",0.142334059149832,0.977475316566209,5,6,"negative regulation of interleukin-6 production","BP",1
"GO:0061614",0.142517844985855,0.977433738219267,5,6,"miRNA transcription","BP",1
"GO:1902893",0.142517844985855,0.977433738219267,5,6,"regulation of miRNA transcription","BP",1
"GO:0008203",0.142892824320417,0.948802088032896,10,14,"cholesterol metabolic process","BP",1
"GO:0016125",0.142892824320417,0.948802088032896,10,14,"sterol metabolic process","BP",1
"GO:0033003",0.142934923728931,0.977339279801647,5,6,"regulation of mast cell activation","BP",1
"GO:0140029",0.143122655100592,0.977296717085367,5,6,"exocytic process","BP",1
"GO:0007249",0.144104974218101,0.938585822847565,13,19,"canonical NF-kappaB signal transduction","BP",1
"GO:0007626",0.144220146860278,0.977047320780974,5,6,"locomotory behavior","BP",1
"GO:0008630",0.144774705381517,0.976920930794101,5,6,"intrinsic apoptotic signaling pathway in response to DNA damage","BP",1
"GO:0072577",0.144810021982672,0.976912873321434,5,6,"endothelial cell apoptotic process","BP",1
"GO:0007165",0.144851078395043,0.88630287116077,148,262,"signal transduction","BP",1
"GO:0030330",0.144926574369471,0.976886274765112,5,6,"DNA damage response, signal transduction by p53 class mediator","BP",1
"GO:0031047",0.144930932422204,0.976885279995613,5,6,"regulatory ncRNA-mediated gene silencing","BP",1
"GO:0010646",0.145783476833904,0.890247553298337,96,167,"regulation of cell communication","BP",1
"GO:0048565",0.14648968913504,0.976528492750163,5,6,"digestive tract development","BP",1
"GO:0055123",0.14648968913504,0.976528492750163,5,6,"digestive system development","BP",1
"GO:0007272",0.146703444455115,0.976479412688686,5,6,"ensheathment of neurons","BP",1
"GO:0008366",0.146703444455115,0.976479412688686,5,6,"axon ensheathment","BP",1
"GO:0042552",0.146703444455115,0.976479412688686,5,6,"myelination","BP",1
"GO:0034205",0.147086537061264,1,3,3,"amyloid-beta formation","BP",1
"GO:0042987",0.147086537061264,1,3,3,"amyloid precursor protein catabolic process","BP",1
"GO:1902003",0.147086537061264,1,3,3,"regulation of amyloid-beta formation","BP",1
"GO:1902991",0.147086537061264,1,3,3,"regulation of amyloid precursor protein catabolic process","BP",1
"GO:0001941",0.147086537061452,1,3,3,"postsynaptic membrane organization","BP",1
"GO:0035329",0.147086537061552,1,3,3,"hippo signaling","BP",1
"GO:0045124",0.147161297542965,1,3,3,"regulation of bone resorption","BP",1
"GO:0046850",0.147161297542965,1,3,3,"regulation of bone remodeling","BP",1
"GO:0035019",0.147205846932205,1,3,3,"somatic stem cell population maintenance","BP",1
"GO:0034314",0.147495770586807,1,3,3,"Arp2/3 complex-mediated actin nucleation","BP",1
"GO:0006084",0.147678336773551,0.976255101025304,5,6,"acetyl-CoA metabolic process","BP",1
"GO:0010817",0.147723880738515,0.927082442985048,17,26,"regulation of hormone levels","BP",1
"GO:0042762",0.147883613320922,1,3,3,"regulation of sulfur metabolic process","BP",1
"GO:0002320",0.148669049616553,1,3,3,"lymphoid progenitor cell differentiation","BP",1
"GO:0060563",0.148760113617801,1,3,3,"neuroepithelial cell differentiation","BP",1
"GO:1901983",0.148823601570586,1,3,3,"regulation of protein acetylation","BP",1
"GO:2000756",0.148823601570586,1,3,3,"regulation of peptidyl-lysine acetylation","BP",1
"GO:0034101",0.149024846427918,0.975944022935538,5,6,"erythrocyte homeostasis","BP",1
"GO:1903649",0.149106280959149,1,3,3,"regulation of cytoplasmic transport","BP",1
"GO:0002431",0.149210929385199,1,3,3,"Fc receptor mediated stimulatory signaling pathway","BP",1
"GO:0002433",0.149210929385199,1,3,3,"immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","BP",1
"GO:0038094",0.149210929385199,1,3,3,"Fc-gamma receptor signaling pathway","BP",1
"GO:0038096",0.149210929385199,1,3,3,"Fc-gamma receptor signaling pathway involved in phagocytosis","BP",1
"GO:0060993",0.149289285602778,1,3,3,"kidney morphogenesis","BP",1
"GO:0034104",0.14932802752499,1,3,3,"negative regulation of tissue remodeling","BP",1
"GO:0006002",0.149374645108812,1,3,3,"fructose 6-phosphate metabolic process","BP",1
"GO:0023051",0.149394424298791,0.887125531994723,97,169,"regulation of signaling","BP",1
"GO:0007286",0.149518119348097,0.975829698333522,5,6,"spermatid development","BP",1
"GO:0048515",0.149518119348097,0.975829698333522,5,6,"spermatid differentiation","BP",1
"GO:1903306",0.14994855175781,1,3,3,"negative regulation of regulated secretory pathway","BP",1
"GO:0070849",0.150139508697519,1,3,3,"response to epidermal growth factor","BP",1
"GO:0071364",0.150139508697519,1,3,3,"cellular response to epidermal growth factor stimulus","BP",1
"GO:0010799",0.150156710196816,1,3,3,"regulation of peptidyl-threonine phosphorylation","BP",1
"GO:0018107",0.150156710196816,1,3,3,"peptidyl-threonine phosphorylation","BP",1
"GO:0032350",0.150201694500842,1,3,3,"regulation of hormone metabolic process","BP",1
"GO:0032945",0.150522688386287,1,3,3,"negative regulation of mononuclear cell proliferation","BP",1
"GO:0050672",0.150522688386287,1,3,3,"negative regulation of lymphocyte proliferation","BP",1
"GO:0070664",0.150522688386287,1,3,3,"negative regulation of leukocyte proliferation","BP",1
"GO:0046633",0.150597609164597,1,3,3,"alpha-beta T cell proliferation","BP",1
"GO:0046640",0.150597609164597,1,3,3,"regulation of alpha-beta T cell proliferation","BP",1
"GO:0090181",0.150779883059965,1,3,3,"regulation of cholesterol metabolic process","BP",1
"GO:0043436",0.151226902641335,0.903963048677519,36,59,"oxoacid metabolic process","BP",1
"GO:0035886",0.151893859894609,1,3,3,"vascular associated smooth muscle cell differentiation","BP",1
"GO:0006821",0.151940177821247,1,3,3,"chloride transport","BP",1
"GO:0098661",0.151940177821247,1,3,3,"inorganic anion transmembrane transport","BP",1
"GO:1902476",0.151940177821247,1,3,3,"chloride transmembrane transport","BP",1
"GO:0051385",0.151951887361222,1,3,3,"response to mineralocorticoid","BP",1
"GO:0035196",0.152388064135638,1,3,3,"miRNA processing","BP",1
"GO:0032688",0.152673677257608,1,3,3,"negative regulation of interferon-beta production","BP",1
"GO:0009966",0.152676135702789,0.886116912577598,86,149,"regulation of signal transduction","BP",1
"GO:2001135",0.152814132618485,1,3,3,"regulation of endocytic recycling","BP",1
"GO:0051055",0.152948176029343,1,3,3,"negative regulation of lipid biosynthetic process","BP",1
"GO:0030166",0.152982106407972,1,3,3,"proteoglycan biosynthetic process","BP",1
"GO:0032527",0.15363397882522,1,3,3,"protein exit from endoplasmic reticulum","BP",1
"GO:0007599",0.154092385122156,0.95143146075432,8,11,"hemostasis","BP",1
"GO:0042219",0.154182856320772,1,3,3,"cellular modified amino acid catabolic process","BP",1
"GO:0002475",0.154193909089202,0.974736272102805,5,6,"antigen processing and presentation via MHC class Ib","BP",1
"GO:0048003",0.154193909089202,0.974736272102805,5,6,"antigen processing and presentation of lipid antigen via MHC class Ib","BP",1
"GO:0048007",0.154193909089202,0.974736272102805,5,6,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib","BP",1
"GO:1904705",0.154234470238086,1,3,3,"regulation of vascular associated smooth muscle cell proliferation","BP",1
"GO:0008217",0.154419385243917,1,3,3,"regulation of blood pressure","BP",1
"GO:0002639",0.154504569455175,1,3,3,"positive regulation of immunoglobulin production","BP",1
"GO:0048278",0.15502110027092,1,3,3,"vesicle docking","BP",1
"GO:0045332",0.155213675685893,1,3,3,"phospholipid translocation","BP",1
"GO:2000273",0.155233319019879,1,3,3,"positive regulation of signaling receptor activity","BP",1
"GO:0006023",0.155264211298663,1,3,3,"aminoglycan biosynthetic process","BP",1
"GO:0006024",0.155264211298663,1,3,3,"glycosaminoglycan biosynthetic process","BP",1
"GO:0030203",0.155264211298663,1,3,3,"glycosaminoglycan metabolic process","BP",1
"GO:1903510",0.155264211298663,1,3,3,"mucopolysaccharide metabolic process","BP",1
"GO:0002699",0.155306982360727,0.922522929484892,17,26,"positive regulation of immune effector process","BP",1
"GO:0048713",0.155388266668639,1,3,3,"regulation of oligodendrocyte differentiation","BP",1
"GO:0048715",0.155388266668639,1,3,3,"negative regulation of oligodendrocyte differentiation","BP",1
"GO:0014003",0.15540139108541,1,3,3,"oligodendrocyte development","BP",1
"GO:0006000",0.155508817172078,1,3,3,"fructose metabolic process","BP",1
"GO:0051049",0.155722826317695,0.894439018213942,47,79,"regulation of transport","BP",1
"GO:0030388",0.155800290103589,1,3,3,"fructose 1,6-bisphosphate metabolic process","BP",1
"GO:0002371",0.15581883309192,1,3,3,"dendritic cell cytokine production","BP",1
"GO:0002730",0.15581883309192,1,3,3,"regulation of dendritic cell cytokine production","BP",1
"GO:0032482",0.155829928747602,1,3,3,"Rab protein signal transduction","BP",1
"GO:0043570",0.15598572508265,1,3,3,"maintenance of DNA repeat elements","BP",1
"GO:0120009",0.156342557822626,1,3,3,"intermembrane lipid transfer","BP",1
"GO:0021675",0.15640292888437,1,3,3,"nerve development","BP",1
"GO:0043903",0.156478328078688,1,3,3,"regulation of biological process involved in symbiotic interaction","BP",1
"GO:0046596",0.156478328078688,1,3,3,"regulation of viral entry into host cell","BP",1
"GO:0052372",0.156478328078688,1,3,3,"modulation by symbiont of entry into host","BP",1
"GO:0003229",0.156817773577559,1,3,3,"ventricular cardiac muscle tissue development","BP",1
"GO:0045338",0.156958498664127,1,3,3,"farnesyl diphosphate metabolic process","BP",1
"GO:0010951",0.157159315086093,0.974033711746672,5,6,"negative regulation of endopeptidase activity","BP",1
"GO:0051602",0.157232874700102,1,3,3,"response to electrical stimulus","BP",1
"GO:0048704",0.157290988262819,1,3,3,"embryonic skeletal system morphogenesis","BP",1
"GO:0048706",0.157290988262819,1,3,3,"embryonic skeletal system development","BP",1
"GO:0006040",0.157383312588924,1,3,3,"amino sugar metabolic process","BP",1
"GO:0048731",0.157399377922308,0.880200527365938,99,173,"system development","BP",1
"GO:0009263",0.15799664113236,1,3,3,"deoxyribonucleotide biosynthetic process","BP",1
"GO:0009265",0.15799664113236,1,3,3,"2'-deoxyribonucleotide biosynthetic process","BP",1
"GO:0046385",0.15799664113236,1,3,3,"deoxyribose phosphate biosynthetic process","BP",1
"GO:0002763",0.158435304898077,1,3,3,"positive regulation of myeloid leukocyte differentiation","BP",1
"GO:0002701",0.158548747531343,1,3,3,"negative regulation of production of molecular mediator of immune response","BP",1
"GO:0002719",0.158548747531343,1,3,3,"negative regulation of cytokine production involved in immune response","BP",1
"GO:0009914",0.159253312871054,0.935828564654283,11,16,"hormone transport","BP",1
"GO:0046879",0.159253312871054,0.935828564654283,11,16,"hormone secretion","BP",1
"GO:0071384",0.159569672662996,1,3,3,"cellular response to corticosteroid stimulus","BP",1
"GO:0019883",0.159605683441562,0.973448813214213,5,6,"antigen processing and presentation of endogenous antigen","BP",1
